id,username,created_at,lng,lat,text
1518486085998985216,urfavoritebbc69,Mon Apr 25 07:04:29 +0000 2022,-96.9827885,32.958255,Cash app for the full video.#ContentCreator #cashapp #BlackTwitter #dallasbbc #dallasfreaks #hotwifeforbbc… https://t.co/yR3uByqTjD
1518486087458557952,KirasAndRheasMo,Mon Apr 25 07:04:30 +0000 2022,-122.119,47.4811,"Just posted a photo @ East Renton Highlands, Washington https://t.co/Y5w7d5iavv"
1518486090272886784,JustinCone6,Mon Apr 25 07:04:30 +0000 2022,-100.0768885,31.1688935,@AkiFae_ Snorlax uses ground pound ITS SUPER EFFECTIVE
1518486093892521985,shaindelr,Mon Apr 25 07:04:31 +0000 2022,-118.8093535,45.672252,This is so well-written...
1518486096383983617,Chef_Musajo,Mon Apr 25 07:04:32 +0000 2022,-86.24472850000001,32.364145,Hxes want to fck on everything and want me to be the one to cuff em 🤦🏽‍♂️🤣 crazy mfs
1518486095897395205,eBizMkts,Mon Apr 25 07:04:32 +0000 2022,-116.947883,47.718905,"UPDATE: I received the Lyft promotional difference. Yeah! After 13.5 hours on the road between 2 days, my hourly ra… https://t.co/XcuYEQAZo5"
1518486104508440577,gamblerlost53,Mon Apr 25 07:04:34 +0000 2022,-97.432425,27.737151,Both are losers and traitors. Case closed....Newt Gingrich comes to Kevin McCarthy's defense — and it blows up in h… https://t.co/wEV8ccXux4
1518486108039827456,AJSdraw17,Mon Apr 25 07:04:34 +0000 2022,-119.165389,34.181956,"What are the best business ideas?? I’ll take anything and everything, just trying to put it all together in my mind… https://t.co/1aGeNlctdD"
1518486108421574656,BrooksDemarkest,Mon Apr 25 07:04:35 +0000 2022,-115.133373,36.24912449999999,"Jesus answered, “I am the way, the truth, and the life. No one comes to the Father except through me.John 14:6 CEB… https://t.co/iqpZgVfvDn"
1518486109956755456,__justkeith,Mon Apr 25 07:04:35 +0000 2022,-91.0907995,30.4591,"Push TF thru, Symone!!! https://t.co/4Ldf1yFLwj"
1518486111839866880,subhoodedfreak,Mon Apr 25 07:04:35 +0000 2022,-122.2180755,47.3923115,Took a nice big load in my pussy.   Who's next.  Hit me up for the address https://t.co/5QL1qN5ziJ
1518486113962409986,frbrooks73115,Mon Apr 25 07:04:36 +0000 2022,-97.4415095,35.4497225,@jotodepicass @Alexbelmont96 I want that cock please
1518486117007437824,chrisp6690,Mon Apr 25 07:04:37 +0000 2022,-93.13874,34.50601,@haravets Agree 💯
1518486117464645632,ClintonSopha,Mon Apr 25 07:04:37 +0000 2022,-79.2725695,43.629311,@lukhovanski @Chinacket What I would do to you
1518486119695806464,_CrownVictoria,Mon Apr 25 07:04:37 +0000 2022,-118.4119065,34.0207895,end of days for sure.
1518486119788199938,XoMaae,Mon Apr 25 07:04:37 +0000 2022,-98.15241900000001,26.3475255,everytime i see the weeknd preform i’m just in awe
1518486125475729408,Jayyy_Davis,Mon Apr 25 07:04:39 +0000 2022,-88.0255425,43.0675375,The Jamie Foxx Show was fuckin hilarious…
1518486132664586240,PaulDoroshenko,Mon Apr 25 07:04:40 +0000 2022,-124.807192,49.243086,@RogerJBaker Dry them then post a photo.
1518486141959245825,Afghanaveli,Mon Apr 25 07:04:43 +0000 2022,-122.3306025,47.614817,No better way to put it
1518486142626136064,bumblesnot,Mon Apr 25 07:04:43 +0000 2022,-118.5032585,34.415631,@funaek I think she must be part cat!Maybe TOK is giving her subliminal “jumping on shelving” lessons (he was also naughty tonight).😸🙀🐶
1518486149144010753,VaughnFontana,Mon Apr 25 07:04:44 +0000 2022,-110.9155735,32.1893905,On Fire Album dropping soon! Love y’all for riding out this flight with me ✈️ https://t.co/heluES7nj8
1518486156026949633,Silverddragn,Mon Apr 25 07:04:46 +0000 2022,-122.0238405,37.378397,@T1mco Every Saturday let’s do it
1518486156085981184,SAUCE_POOKIE,Mon Apr 25 07:04:46 +0000 2022,-96.7617535,32.819858499999995,This them booty clapping hours 🤷🏾‍♂️ but im single this some bullshit America
1518486156144365568,annabrice,Mon Apr 25 07:04:46 +0000 2022,-111.931711,34.1682535,"@NYMetsChief Naw. The outburst was well deserved for Angel Hernandez. And in a 1-0 game, stuff like this (bad umpir… https://t.co/YuIibDipEg"
1518486155607502848,ARIZONA_MILF,Mon Apr 25 07:04:46 +0000 2022,-112.12467649999999,33.5528625,Panties today on a date .... https://t.co/HXMeHAS88E
1518486157448953856,Erika_V_Alvarez,Mon Apr 25 07:04:46 +0000 2022,-95.44648649999999,29.838495,It was
1518486164511936513,mttgza,Mon Apr 25 07:04:48 +0000 2022,-122.4359785,37.7706565,@adr_215 I don’t follow.
1518486166873559040,MackMayback,Mon Apr 25 07:04:48 +0000 2022,-82.679232,28.032647500000003,@virgilabloh tell “THE VOICE” in your head to do it himself. And smile as no change comes about your day. The sun w… https://t.co/wCMxGDasy5
1518486169046056961,swankyaf_,Mon Apr 25 07:04:49 +0000 2022,-119.30660750000001,37.2691755,Did I just do coke at @theweeknd Coachella set? 💀maybe I think Abel would be proud
1518486172619526144,ThatsLudaChriss,Mon Apr 25 07:04:50 +0000 2022,-117.46269799999999,34.1081605,@guesswho012 If you don’t tell me bout ur day the fire department will have to talk me down from the roof
1518486174188417029,thecatsartist,Mon Apr 25 07:04:50 +0000 2022,-76.50780850000001,37.090301,@joshieecs @mrgrimm @zylaros My dad was in the Army in 1947. His unit was sent to keep strikers and the company peo… https://t.co/dvHe87hgx3
1518486179565428737,debourbonhorto1,Mon Apr 25 07:04:51 +0000 2022,-82.7425825,27.822598499999998,@luv_2_h8_zillas International agreement
1518486180295155712,qnc_g,Mon Apr 25 07:04:52 +0000 2022,-122.2286855,37.791994,I haven't worked in a coffee shop for over a yr and I'm thing of going back parttime. I also recognize being doxxed… https://t.co/CW5eVkDIOI
1518486182698438656,superdupersimp,Mon Apr 25 07:04:52 +0000 2022,-117.104989,32.810012,can’t sleep :(
1518486183918981121,qnc_g,Mon Apr 25 07:04:53 +0000 2022,-122.2286855,37.791994,"Not that it should be any different than any other time before covid tbh, techies flock to cafes. I only mention it… https://t.co/EslHUoA8qX"
1518486186120998914,qnc_g,Mon Apr 25 07:04:53 +0000 2022,-122.2286855,37.791994,"Anyway I put 2 and 2 together. Won't be applying to that shop but just fyi if anyone sees me doing me, just say hi… https://t.co/vaJtJQL6hY"
1518486190877335553,basedcum,Mon Apr 25 07:04:54 +0000 2022,-104.73118099999999,40.3753095,drugs https://t.co/hJgy0HgPy0
1518486198225879041,Dirk_Matter,Mon Apr 25 07:04:56 +0000 2022,-92.342322,34.721886,"Pro tip: If you plan to hike in Washington state, leave your car at home. Instead, drive to the trailhead in a vehi… https://t.co/Ae4tloZijH"
1518486198737682432,eclecticmontez,Mon Apr 25 07:04:56 +0000 2022,-84.45372449999999,39.1614505,"@SimmiSweet We're having a moment, cherish this"
1518486200125960193,DOGE_MIKE_,Mon Apr 25 07:04:56 +0000 2022,-81.705467,41.495939500000006,Ugly 🤦🏻‍♂️
1518486200235040768,AmeliaAndAdinah,Mon Apr 25 07:04:56 +0000 2022,-122.426,37.656,"Just posted a photo @ South San Francisco, California https://t.co/e1hTffyzwS"
1518486200176152576,JRArtSpace_NFT,Mon Apr 25 07:04:56 +0000 2022,-118.4119065,34.0207895,Let me pop into @0n1Force Discord to say what’s up … Well … Maybe next week 🚶‍♂️ https://t.co/kmcKmoZE9C
1518486203292549122,ThaisRue,Mon Apr 25 07:04:57 +0000 2022,-117.772917,34.0654505,@BorderMeg Happy B-Day! 17 is impressive. ♥️
1518486205947695104,everyEarthquake,Mon Apr 25 07:04:58 +0000 2022,-117.6856689,35.8553352,"USGS reports a M1.02 earthquake, 22km ESE of Little Lake, CA on 4/25/22 @ 7:02:24 UTC https://t.co/nNyD2Vp9Va #earthquake"
1518486206757150720,lyfeofvintage,Mon Apr 25 07:04:58 +0000 2022,-74.066663,40.7180015,Getting head at the park is crazy smh i Been on some reckless shit lately 😭😭😭😭🤣🤣🤣🤣🤣
1518486212461285376,babbybee444,Mon Apr 25 07:04:59 +0000 2022,-122.4359785,37.7706565,If all my followers cashapp me $1 I could buy more weed rn 🙈🤭 #foodforthought 🤣 https://t.co/uh4z369TlF
1518486216613670913,mttgza,Mon Apr 25 07:05:00 +0000 2022,-122.4359785,37.7706565,@streetsblogchi @bkevenides Maybe they should pay more attention where they’re going? Right? Are they riding too fa… https://t.co/dsxcAS8qBa
1518486222359851008,TinaCofield8,Mon Apr 25 07:05:02 +0000 2022,-120.882482,47.273022,@DrAseemMalhotra They can take up rock licking like me!
1518486222791798784,otxoamusic,Mon Apr 25 07:05:02 +0000 2022,-117.94788700000001,33.9248815,@BibiBourelly I’m down 🔥
1518486222871699458,Jaxsonviivilian,Mon Apr 25 07:05:02 +0000 2022,-83.804475,27.698681999999998,#life2.1 let the games begin 🤮💯💯
1518486228261244928,Grady_Booch,Mon Apr 25 07:05:03 +0000 2022,-156.6854235,20.9308165,"“Our dataset not only contains bias, it deliberately reflects it”Let me reframe that for you.“The ethical use o… https://t.co/QP4DoUbQcK"
1518486229028937728,JuiceOrEsteban,Mon Apr 25 07:05:03 +0000 2022,-76.89907249999999,39.0775575,They took out the setups in the friendlies room but we still grinding
1518486229502767105,piemastersalem_,Mon Apr 25 07:05:03 +0000 2022,-118.4119065,34.0207895,oreo + peanut butter sounds good rn
1518486229829922816,Moose_PC,Mon Apr 25 07:05:03 +0000 2022,-112.12467649999999,33.5528625,@ScottNeelyAZ @RosenForAZ @KariLake @Karrin4Arizona @ZforArizona Thank you so much. I am dying without my boys. The… https://t.co/AwC8t2v11L
1518486235987259393,cpconmonoz,Mon Apr 25 07:05:05 +0000 2022,-79.2725695,43.629311,"@FoxNews @JoyAnnReid, black people like Desantis better than they like you. Stfu."
1518486236842762240,TimothyLindbe12,Mon Apr 25 07:05:05 +0000 2022,-122.1505695,48.168642,@KateAustin_ Congratulations on your wedding
1518486238898106368,Jaysphotopp,Mon Apr 25 07:05:06 +0000 2022,-112.26243213,33.52746114,GOOD TIMES@arizonasupershow #goodtimes #angles #canon #azphotographer #content #photo #photography #pictures… https://t.co/dNhnAoNxKL
1518486240022122496,Caveman2123,Mon Apr 25 07:05:06 +0000 2022,-71.812438,42.275760000000005,Bro im deadass up at 3AM watching #XOchella
1518486244455460864,Jesuscr66062153,Mon Apr 25 07:05:07 +0000 2022,-89.580759,36.876421,@NavalInstitute TEXT EX OR
1518486252634492928,misss_kayla,Mon Apr 25 07:05:09 +0000 2022,-96.7617535,32.819858499999995,i want a nigga to treat me like a perc. niggas love percs.
1518486263791296512,SlothOcelot,Mon Apr 25 07:05:12 +0000 2022,-100.0768885,31.1688935,holy shitJack In The Box do you really not have a Twitter!?!?
1518486269092761601,JamalJimoh,Mon Apr 25 07:05:13 +0000 2022,-118.4119065,34.0207895,was sitting in traffic earlier because of dried palm tree leaves…
1518486270288273408,ewilks56,Mon Apr 25 07:05:13 +0000 2022,-83.1738665,32.6782075,@lindad8271 @MarvinDunn4 Bad enough that it continues today. Some want it to be perpetual. That’s why they oppose t… https://t.co/ALO07bHGiJ
1518486270921654272,ecogoth70,Mon Apr 25 07:05:13 +0000 2022,-95.44648649999999,29.838495,This neurolink network needs a adjustment yes your all in it old computer codes back doors to reshape it the mistak… https://t.co/lqguPhkobD
1518486281151516673,GusGus183,Mon Apr 25 07:05:16 +0000 2022,-101.4423685,32.24493,My back kicking my ass rn omg fucking bozo had to crash the whip. Need a MF perc or chiro rn.
1518486282380488706,ODB_36,Mon Apr 25 07:05:16 +0000 2022,-79.861034,35.1704985,3am and I'm cooking grits what has life come to backing in the day I was dropping grits this time of night
1518486289527545857,36MinutesBoxing,Mon Apr 25 07:05:18 +0000 2022,-79.833837,40.477273499999995,Boxing Twitter at night need a membership fee https://t.co/bVMt45QsL1
1518486292174049280,GolfGirl528,Mon Apr 25 07:05:18 +0000 2022,-121.0018735,37.746671000000006,@PGA Can’t bit my 3 wood like I hit my other woods
1518486291700142080,destynne_irby,Mon Apr 25 07:05:18 +0000 2022,-81.2831215,28.784184,This funny bc in the comments it’s saying the women is an Aquarius and they husbands are Sagittarius and they all s… https://t.co/kXFYJvYUYf
1518486292887228417,frbrooks73115,Mon Apr 25 07:05:18 +0000 2022,-97.4415095,35.4497225,@BenShines I want that cock please
1518486294111813632,Girl777Cali,Mon Apr 25 07:05:19 +0000 2022,-119.30660750000001,37.2691755,"@DrJBhattacharya It automatically “unliked” itself.But not immediately…Very sneaky bastards, these Twitter lefties."
1518486294640345091,DiamantesDino,Mon Apr 25 07:05:19 +0000 2022,-80.587777,41.076550499999996,@Paula38PP Call I'm no fool
1518486295164686339,westgate55,Mon Apr 25 07:05:19 +0000 2022,-78.8954405,35.9909825,@findsexperts @BoycottLex @RetiredGlizzy Performance nonsense that feed the egos of the convinced only. What we cal… https://t.co/UFeb87uSiu
1518486297282818049,TjDixon24253572,Mon Apr 25 07:05:20 +0000 2022,-88.728421,34.264073499999995,Study the Tesla code and Nazis
1518486298461364224,debourbonhorto1,Mon Apr 25 07:05:20 +0000 2022,-82.7425825,27.822598499999998,@FreddysUSA So good. I love Freddy's
1518486300340408322,ClintonSopha,Mon Apr 25 07:05:20 +0000 2022,-79.2725695,43.629311,@lukhovanski I'd give you the best orgasm in your life
1518486300042706954,staci_LB,Mon Apr 25 07:05:20 +0000 2022,-118.4119065,34.0207895,Aimee Teegarden in a promotional picture for 1 of her hallmark movies!! 💜 @Aimeeteegarden!! https://t.co/kqQ3Ra2gx9
1518486301892173824,RestingThizFace,Mon Apr 25 07:05:21 +0000 2022,-116.237907,33.7446325,@therealmikedean go off king
1518486306472484864,vabernathypsyd,Mon Apr 25 07:05:22 +0000 2022,-118.3136344,34.09073173,Just posted a photo @ Los Angeles/Hollywood California https://t.co/gEhFfEL0PA
1518486311165997056,xo_mannii,Mon Apr 25 07:05:23 +0000 2022,-82.063185,33.4407175,"like i got real life shìt going on , you really think i gaf about your childish ass feelings"
1518486314517159936,Htowndrew22,Mon Apr 25 07:05:24 +0000 2022,-97.78084100000001,31.1327815,@FaZeSway @marlene_olivare $Castanon22 8 months left in the military
1518486318828847104,yslenergy,Mon Apr 25 07:05:25 +0000 2022,-118.4119065,34.0207895,grateful for here and now
1518486318996631553,_MusiCricket,Mon Apr 25 07:05:25 +0000 2022,-117.104989,32.810012,"I only remember him for a 2007 T20 match vs Aus in which he hit a six in last over, England lost the match though.… https://t.co/JeAyElERFq"
1518486319588122624,MaeBChloe,Mon Apr 25 07:05:25 +0000 2022,-98.5406515,29.417501,It’s so loud
1518486327590678528,MiccThirsty,Mon Apr 25 07:05:27 +0000 2022,-118.4119065,34.0207895,I shouldn’t of token that nap 😂😩
1518486333999755271,asmiaaaaa,Mon Apr 25 07:05:28 +0000 2022,-79.861034,35.1704985,"if u 🖤 me, cashapp me: $miaaayuh"
1518486342119870465,YoungVisionry,Mon Apr 25 07:05:30 +0000 2022,-80.8467855,35.209058999999996,Got to set the bar even higher &amp; switch gears
1518486344271425536,keepitgooch,Mon Apr 25 07:05:31 +0000 2022,-149.7587945,61.2350425,More cock 🗣🗣🗣🗣  https://t.co/XwVfYhVCeX https://t.co/5Lzb9CWqmQ
1518486345236197376,bumblesnot,Mon Apr 25 07:05:31 +0000 2022,-118.5032585,34.415631,@SarahPug12 So very sorry for your loss…🐈‍⬛💔🌈
1518486345039110144,CutlessCree,Mon Apr 25 07:05:31 +0000 2022,-96.78042149999999,32.788251,Had to bless my city 🌆 last night. https://t.co/W9XbZ7lImU
1518486347270524930,johnny6oat,Mon Apr 25 07:05:31 +0000 2022,-85.639164,38.183105499999996,"@mjfadeawayyy i don’t think so , i feel like he’ll only go to a contender and every contender has a PG 1 already"
1518486347266199553,hescouturex,Mon Apr 25 07:05:31 +0000 2022,-119.30660750000001,37.2691755,Wait but I’m gonna be in London on this date …
1518486349233463296,MuseScry,Mon Apr 25 07:05:32 +0000 2022,-83.804475,27.698681999999998,I love bad bitches @luciusb_ 🙀https://t.co/O7RyUzbGbe
1518486353733894144,JustinCone6,Mon Apr 25 07:05:33 +0000 2022,-100.0768885,31.1688935,@AmiralKanaG Good night and don't let the pirates get you
1518486356556611585,USJobsCognizant,Mon Apr 25 07:05:34 +0000 2022,-96.7962528,32.7863301,"See our latest Dallas, TX job and click to apply: Data Engineer - https://t.co/SMGmkl1Opv #jobsearch #technology"
1518486358154752000,GLIZZYDOFFICIAL,Mon Apr 25 07:05:34 +0000 2022,-97.432425,27.737151,"I'm a loose screw, I ain't no nail"
1518486359232577537,jimmyfigueroa13,Mon Apr 25 07:05:34 +0000 2022,-121.8737305,37.331159,Starting heartstopper… wish me luck https://t.co/wtJgTVs52P
1518486361388462080,sophiajacqueli4,Mon Apr 25 07:05:35 +0000 2022,-118.4119065,34.0207895,I floshorish in every arena
1518486366367084544,Bill38331426,Mon Apr 25 07:05:36 +0000 2022,-122.7654085,47.039416,@Yveskei2 Definitely both
1518486366920785920,macKVAL_,Mon Apr 25 07:05:36 +0000 2022,-79.2996725,43.880694500000004,VALORANT RGX 2.0 BUNDLE GIVEAWAY✅ LIKE &amp; RETWEET✅ TAG 2 FRIENDS✅ FOLLOW @macKVAL_ and @blem_valxrl ⚠️ WINNER… https://t.co/xFMDGG3G1R
1518486368359534600,frbrooks73115,Mon Apr 25 07:05:36 +0000 2022,-97.4415095,35.4497225,@jotodepicass @Alexbelmont96 Yes daddy please
1518486370146160641,givemeachance,Mon Apr 25 07:05:37 +0000 2022,-121.8737305,37.331159,Wordle 310 4/6⬜⬜🟨⬜⬜⬜⬜🟨⬜🟨⬜⬜🟨🟨⬜🟩🟩🟩🟩🟩
1518486373640122368,c_jara,Mon Apr 25 07:05:38 +0000 2022,-123.1204,49.2819,Today's Daily studies #2063 &amp; #ipaddrawing 904 #pleinairapril2022 day 24. Pretty good Malaysian restaurant at North… https://t.co/7CccuRUqg5
1518486373967306752,Tazmarac,Mon Apr 25 07:05:38 +0000 2022,-84.46133850000001,33.452588,"@donwinslow @SenatorHawleyMO @January6thCmte Hey everyone, let’s make Hawley look like a jackals for selling his st… https://t.co/qbG90IYCzR"
1518486387690979332,trentzuberi,Mon Apr 25 07:05:41 +0000 2022,-87.732013,41.8335845,@ARoseCPE @its_rileythomas @AAWPro And there’s even more to announce!
1518486389452640258,KarinFox,Mon Apr 25 07:05:42 +0000 2022,-75.262703,40.0070085,@KeeleyFox29 @SEPTA @PhillyPolice @FOX29philly @KeeleyFox29 what about the attack at 34th and Market- the El stop at Drexel?
1518486390098612231,JackWeb53085992,Mon Apr 25 07:05:42 +0000 2022,-83.986413,35.7261815,No you never asked Trump to resign. What you said was I'm going to ask him. But you never did Chicken Liver Coward.… https://t.co/gTmWFxiNOF
1518486394229960705,imaproudliberal,Mon Apr 25 07:05:43 +0000 2022,-83.804475,27.698681999999998,@anneapplebaum @freddyatton He will pretend to stick with Kevin only as long as it benefits him.  As soon as Kevin… https://t.co/3vacYeKFSI
1518486394385149958,TotalTrafficGRR,Mon Apr 25 07:05:43 +0000 2022,-85.64626,42.89832,Accident in #Wyoming on 36th St at Eastern Ave SE. Reported by Police #traffic https://t.co/xxSCs7Byx1
1518486399078440960,USJobsCognizant,Mon Apr 25 07:05:44 +0000 2022,-96.7962528,32.7863301,"Join our inclusive #company culture as a Entry-level Software Engineer in Dallas, TX. https://t.co/EmLlJ0Aogx #Engineering"
1518486399409827850,MiccThirsty,Mon Apr 25 07:05:44 +0000 2022,-118.4119065,34.0207895,@Dejastylez @briiiaaana I like that song
1518486400487899137,ChellyTheMC,Mon Apr 25 07:05:44 +0000 2022,-84.433106,33.7671945,I just wanna go on Minnesota Avenue &amp; get Kim @ High Tech to arch my eyebrows😩 somebody tell her I miss her😭😭🥺💔
1518486400777486338,CAESAR_TAURA,Mon Apr 25 07:05:44 +0000 2022,-118.4119065,34.0207895,TH@t’s an N.’ Too! To: KUWTK
1518486403327352832,R_ght2201,Mon Apr 25 07:05:45 +0000 2022,-88.709551,32.377719,@codenameprince Yo pretty ass
1518486406019960834,jake_takeo,Mon Apr 25 07:05:45 +0000 2022,-117.104989,32.810012,@brettsylvia001 @Alessanfru Thank you brother!! One day!! 🌴🔥
1518486407743827968,nbkiser,Mon Apr 25 07:05:46 +0000 2022,-123.123581,49.257639,@_craigreoch I would say try being a flight attendant. But then... I just quit that job after 23 years and also it… https://t.co/sfQ2HJt3Dx
1518486408591134720,RileyLaquan1,Mon Apr 25 07:05:46 +0000 2022,-115.223125,36.232915,@_cuffycakes I'm single
1518486410663055361,test5geo1798,Mon Apr 25 07:05:47 +0000 2022,-122.416738,37.776796,TEST_PLACE: 8f82a355-30a8-4d0b-95cb-f5c489f3adf2
1518486418418450432,meghanitNASTY2,Mon Apr 25 07:05:48 +0000 2022,-98.319925,38.498196,if you didn't ride around listening to beez in the trap at 16 then what were you doing
1518486419760582657,lil_franchesca,Mon Apr 25 07:05:49 +0000 2022,-118.4119065,34.0207895,If I’m being honest the black community in Pasadena never made me feel welcomed there was always some fake jealousl… https://t.co/LtjUv3dazk
1518486419731206144,shaindelr,Mon Apr 25 07:05:49 +0000 2022,-118.8093535,45.672252,@e_b_bobadilla @DrDrealein Please sign this petition to save my community college...https://t.co/6WQMcfVltc Thank you!
1518486424814866436,Graycieanne,Mon Apr 25 07:05:50 +0000 2022,-95.31703999999999,32.315661500000004,"I don’t remember this happening, but I’m so glad I have this video https://t.co/RWtWH8Gm0z"
1518486427989803008,SaulAlejandr00,Mon Apr 25 07:05:51 +0000 2022,-122.2286855,37.791994,I love these clips of Madison Rayne https://t.co/BXf3bozMgI
1518486435111706626,dewansandy,Mon Apr 25 07:05:52 +0000 2022,-119.30660750000001,37.2691755,The 3 losers planning🤣🤣🤣#LockUpp #MunawarKiJanta #Munawar #anjaliarora #KaranKundrra
1518486436047212544,TPIndex,Mon Apr 25 07:05:53 +0000 2022,-76.9959,39.5753,51ºF and Partly Cloudy. What did you expect? #WestminsterMD #mdWX
1518486441411686400,JhdJane,Mon Apr 25 07:05:54 +0000 2022,-72.54558449999999,42.1130625,Oh no bye twitter.Hopefully we can develope a good alternative ..
1518486441789210624,Deniselonestar1,Mon Apr 25 07:05:54 +0000 2022,-89.5694915,44.900818,Somewhat dressed up and nowhere to go or do https://t.co/iSbkBTJ7Ki
1518486442841837573,vonhowland,Mon Apr 25 07:05:54 +0000 2022,-121.311582,44.059938,@CalDisasters I don’t believe the false flag talk to crucial of a target….
1518486444330741760,MHEvansGreen14,Mon Apr 25 07:05:55 +0000 2022,-118.4119065,34.0207895,"Good start but think it should be closer, at least now."
1518486445589241856,Lucifersmith420,Mon Apr 25 07:05:55 +0000 2022,-77.101999,38.8808445,"@legalizefreedem @JohnStrangerUSA @FrontlineFlash You called? Oh you said Christ, not Crust"
1518486448088961024,RayAllDayBro,Mon Apr 25 07:05:55 +0000 2022,-96.7617535,32.819858499999995,"I hate a lot of people, respectfully."
1518486450064482304,RonTekulve,Mon Apr 25 07:05:56 +0000 2022,-89.338039,31.310637,@SouthernMissBSB Can you buy the Complete set anywhere!
1518486450970320896,lekelvin,Mon Apr 25 07:05:56 +0000 2022,-118.4119065,34.0207895,@sonyanicolee_ Exactly.
